ds,yhat,yhat_lower,yhat_upper,y,service_tag
12/8/2024,0.009696984,0.000763156,0.019385243,0.007357945,Lambda
12/9/2024,0.010564181,0.000810703,0.019524872,0.008942582,Lambda
12/10/2024,0.011797869,0.002660765,0.021108286,0.009111448,Lambda
12/11/2024,0.010898007,0.001517034,0.020304021,0.009101498,Lambda
12/12/2024,0.013581729,0.004372115,0.02246165,0.009970004,Lambda
12/13/2024,0.011596152,0.003079581,0.021156558,0.009765734,Lambda
12/14/2024,0.012091348,0.004262886,0.021586518,0.031304393,Lambda
12/15/2024,0.009345394,0.000105987,0.018463646,0.008035998,Lambda
12/16/2024,0.010124221,0.000808476,0.019219075,0.010646084,Lambda
12/17/2024,0.011297953,0.001983966,0.020411793,0.01054053,Lambda
12/18/2024,0.010367551,0.001308793,0.019415335,0.010024144,Lambda
12/19/2024,0.013050107,0.003762995,0.02244321,0.009121774,Lambda
12/20/2024,0.011091683,0.001981267,0.0199131,0.010267438,Lambda
12/21/2024,0.011640347,0.001663167,0.020356738,0.012763271,Lambda
12/22/2024,0.00897131,-0.000320203,0.018085245,0.006935559,Lambda
12/23/2024,0.009846894,0.000931625,0.018829939,0.010859282,Lambda
12/24/2024,0.011133003,0.002234429,0.020841593,0.009775724,Lambda
12/25/2024,0.010325922,0.001596979,0.019225451,0.008679166,Lambda
12/26/2024,0.013137782,0.00453083,0.022514675,0.01242925,Lambda
12/27/2024,0.011309562,0.002606099,0.020204912,0.017252472,Lambda
12/28/2024,0.011984303,0.00278453,0.020746019,0.01266529,Lambda
12/29/2024,0.00943242,0.000279637,0.018499466,0.013010061,Lambda
12/30/2024,0.010411817,0.00112869,0.020085493,0.015649708,Lambda
12/31/2024,0.012968025,0.004306007,0.022024437,0.01476745,Lambda
1/1/2025,0.011043583,0.001937021,0.020029832,0.01164327,Lambda
1/2/2025,0.01389868,0.005167385,0.022709468,0.009608912,Lambda
1/3/2025,0.012089173,0.002851293,0.02150263,0.008964232,Lambda
1/4/2025,0.012757377,0.003825987,0.022076342,0.007627706,Lambda
1/5/2025,0.010173893,0.00103137,0.01897571,0.007282295,Lambda
1/6/2025,0.011097725,0.002285487,0.020068809,0.020972162,Lambda
1/7/2025,0.012392861,0.003609076,0.021060052,0.009621044,Lambda
1/8/2025,0.01155513,0.002572852,0.021239768,0.009369508,Lambda
1/9/2025,0.014297678,0.005505531,0.023017489,0.010063466,Lambda
1/10/2025,0.012363942,0.003326249,0.021108398,0.010789978,Lambda
1/11/2025,0.012900774,0.004260887,0.0223086,0.008566417,Lambda
1/12/2025,0.010183619,0.000338946,0.0192398,0.008798189,Lambda
1/13/2025,0.010976477,0.002201953,0.020379727,0.00808933,Lambda
1/14/2025,0.012148314,0.002559449,0.02127072,0.009294026,Lambda
1/15/2025,0.011199753,0.002416941,0.020072897,0.037958112,Lambda
1/16/2025,0.013848393,0.00572033,0.022819076,0.010987524,Lambda
1/17/2025,0.011841623,0.002781927,0.021062174,0.010814252,Lambda
1/18/2025,0.012329613,0.002361455,0.02112907,0.008223963,Lambda
1/19/2025,0.00959038,0.000284015,0.018689071,0.00715202,Lambda
1/20/2025,0.01038964,0.0013426,0.020059721,0.010956158,Lambda
1/21/2025,0.011597161,0.002852215,0.020823495,0.008945296,Lambda
1/22/2025,0.010713411,0.001144567,0.020161459,0.009262522,Lambda
1/23/2025,0.01345486,0.004977085,0.023085598,0.011566222,Lambda
1/24/2025,0.011566818,0.002197766,0.020230158,0.018117812,Lambda
1/25/2025,0.012196468,0.003663528,0.020997348,0.007152323,Lambda
1/26/2025,0.009618012,0.000895899,0.018232812,0.014613024,Lambda
1/27/2025,0.010592626,0.001524483,0.019823656,0.013649781,Lambda
1/28/2025,0.011984941,0.003267136,0.02139572,0.01666365,Lambda
1/29/2025,0.011289833,0.002078012,0.019929475,0.012319999,Lambda
1/30/2025,0.014217889,0.004927056,0.023341516,0.014192849,Lambda
1/31/2025,0.013691928,0.004418843,0.022811772,0.014146262,Lambda
2/1/2025,0.013302675,0.004520894,0.02168996,0.008290926,Lambda
2/2/2025,0.010869158,0.002394086,0.020005075,0.008359636,Lambda
2/3/2025,0.011963771,0.002771415,0.021473287,0.00927384,Lambda
2/4/2025,0.013446448,0.005170656,0.023372435,0.007798458,Lambda
2/5/2025,0.012808106,0.00404752,0.021842162,0.011249324,Lambda
2/6/2025,0.015756235,0.006822222,0.025506533,0.014929826,Lambda
2/7/2025,0.014028025,0.004721551,0.023016965,0.008780646,Lambda
2/8/2025,0.014763653,0.005929922,0.024175448,0.006884044,Lambda
2/9/2025,0.012231666,0.003122793,0.021344108,0.006481664,Lambda
2/10/2025,0.013189129,0.004320623,0.021378506,0.013445852,Lambda
2/11/2025,0.014498261,0.005203096,0.024179988,0.039908584,Lambda
2/12/2025,0.013653336,0.004752502,0.022539774,0.009067944,Lambda
2/13/2025,0.016366202,0.007048495,0.02607052,0.054336618,Lambda
2/14/2025,0.014379306,0.005019099,0.023023405,0.010192098,Lambda
2/15/2025,0.014838854,0.005961868,0.024267278,0.008457319,Lambda
2/16/2025,0.012020033,0.003395462,0.02108946,0.008045262,Lambda
2/17/2025,0.012687001,0.003930887,0.021678213,0.009473938,Lambda
2/18/2025,0.013709328,0.004828515,0.023055163,0.00981415,Lambda
2/19/2025,0.012588707,0.003318495,0.021209604,0.01020388,Lambda
2/20/2025,0.015044278,0.005564976,0.024273109,0.009166708,Lambda
2/21/2025,0.012825447,0.004162593,0.021284073,0.010331896,Lambda
2/22/2025,0.013084867,0.004526713,0.022301967,0.006828425,Lambda
2/23/2025,0.010103479,0.001066665,0.018926923,0.006775962,Lambda
2/24/2025,0.010650341,0.001631035,0.019886277,0.009304834,Lambda
2/25/2025,0.011598933,0.003142704,0.020520839,0.008973398,Lambda
2/26/2025,0.010453755,0.00172604,0.018724052,0.012436032,Lambda
2/27/2025,0.012935568,0.004662672,0.022294012,0.013060604,Lambda
2/28/2025,0.011977667,0.002588802,0.021439682,0.013079823,Lambda
3/1/2025,0.011181302,0.002061683,0.020701444,0.009082046,Lambda
3/2/2025,0.008375814,-0.000430914,0.017824763,0.019408203,Lambda
3/3/2025,0.009143426,-0.000667498,0.017995301,0.010091144,Lambda
3/4/2025,0.01035317,0.001155219,0.01865983,0.009643726,Lambda
3/5/2025,0.009504078,0.000644347,0.018702663,0.008658648,Lambda
3/6/2025,0.012310562,0.002523035,0.02118842,0.009708086,Lambda
3/7/2025,0.010515333,0.001120146,0.019536014,0.031368952,Lambda
3/8/2025,0.011262536,0.002110763,0.020042327,0.007622769,Lambda
3/9/2025,0.008822997,-1.13E-06,0.018332314,0.007231418,Lambda
3/10/2025,0.009954294,0.001015516,0.019021134,0.00982087,Lambda
3/11/2025,0.011517341,0.002979508,0.020687558,0.010120506,Lambda
3/12/2025,0.011003292,0.001964601,0.020167783,0.010251006,Lambda
3/13/2025,0.014119111,0.004878028,0.022868767,0.010457372,Lambda
3/14/2025,0.012600674,0.002965443,0.021856392,0.010940122,Lambda
3/15/2025,0.013586068,0.004174724,0.02241054,0.008915119,Lambda
3/16/2025,0.011340982,0.001926572,0.020193418,0.025937842,Lambda
3/17/2025,0.012618894,0.003501032,0.021414616,0.008341494,Lambda
3/18/2025,0.014277749,0.00517445,0.023606219,0.010841928,Lambda
3/19/2025,0.013806923,0.004746677,0.022976345,0.010548548,Lambda
3/20/2025,0.016912824,0.008053758,0.025976894,0.008862516,Lambda
3/21/2025,0.015331994,0.006139243,0.024330066,0.00934232,Lambda
3/22/2025,0.01620437,0.00735,0.025058281,0.017758095,Lambda
3/23/2025,0.013798621,0.005400684,0.02298539,0.006348596,Lambda
3/24/2025,0.01487224,0.005852505,0.023719261,0.010150464,Lambda
3/25/2025,0.016288106,0.007019691,0.02538696,0.011726238,Lambda
3/26/2025,0.015541317,0.005938324,0.025427237,0.013354991,Lambda
3/27/2025,0.018344628,0.009103799,0.027451997,0.070530001,Lambda
3/28/2025,0.016441394,0.006696998,0.02513243,0.013563843,Lambda
3/29/2025,0.01697865,0.007477261,0.025897097,0.012399306,Lambda
3/30/2025,0.014232266,0.004686603,0.023080408,0.011671772,Lambda
3/31/2025,0.016150371,0.006707857,0.024971041,0.011466246,Lambda
4/1/2025,0.016052206,0.007025339,0.024992725,0.009129674,Lambda
4/2/2025,0.01498986,0.005905561,0.024159989,0.01035866,Lambda
4/3/2025,0.017498498,0.008826715,0.026906306,0.010313626,Lambda
4/4/2025,0.015326697,0.006156034,0.023651853,0.009277456,Lambda
4/5/2025,0.015625924,0.006682112,0.024339243,0.050545741,Lambda
4/6/2025,0.012675594,0.00327951,0.022342434,0.007655963,Lambda
4/7/2025,0.013242933,0.004465631,0.022871629,0.012058082,Lambda
4/8/2025,0.014199336,0.005441636,0.023080174,0.008560818,Lambda
4/9/2025,0.013047019,0.003671315,0.021630745,0.010640262,Lambda
4/10/2025,0.015504343,0.005814507,0.023953546,0.012700226,Lambda
4/11/2025,0.013318659,0.004337249,0.021641922,0.026819184,Lambda
4/12/2025,0.013639358,0.004181363,0.022944888,0.00691696,Lambda
4/13/2025,0.010743023,0.001715262,0.019645915,0.007260357,Lambda
4/14/2025,0.011393392,0.002264886,0.020290756,0.00839297,Lambda
4/15/2025,0.012457839,0.00386442,0.021046441,0.011295536,Lambda
4/16/2025,0.011434158,0.001891981,0.020784443,0.009875912,Lambda
4/17/2025,0.014036022,0.005217806,0.022722668,0.010302886,Lambda
4/18/2025,0.012005963,0.003260234,0.02129657,0.008697658,Lambda
4/19/2025,0.012488564,0.003745834,0.021359332,0.010522798,Lambda
4/20/2025,0.009755739,0.000783647,0.018540856,0.007253813,Lambda
4/21/2025,0.01056682,0.001529616,0.019683098,0.010814266,Lambda
4/22/2025,0.011785143,0.002630769,0.02083486,0.011148378,Lambda
4/23/2025,0.010904933,0.002219989,0.019902437,0.01062818,Lambda
4/24/2025,0.013636827,0.004373279,0.022997709,0.01541215,Lambda
4/25/2025,0.011720924,0.002613513,0.020742548,0.009181546,Lambda
4/26/2025,0.012300008,0.003759364,0.020988237,0.036958076,Lambda
4/27/2025,0.009644842,0.00034722,0.01868594,0.011739356,Lambda
4/28/2025,0.010514255,0.001616848,0.019283655,0.011649484,Lambda
4/29/2025,0.011771705,0.003402335,0.020899716,0.012528753,Lambda
4/30/2025,0.012095624,0.00233454,0.02188628,0.011492177,Lambda
5/1/2025,0.013647355,0.004964178,0.023479128,0.00843676,Lambda
5/2/2025,0.0117192,0.002155738,0.020838788,0.01044994,Lambda
5/3/2025,0.012272486,0.003076677,0.021460538,0.006843741,Lambda
5/4/2025,0.00958031,0.000484442,0.018888493,0.01241284,Lambda
5/5/2025,0.010404026,0.00108289,0.019928829,0.014553656,Lambda
5/6/2025,0.011609703,0.002394127,0.020962751,0.00940929,Lambda
5/7/2025,0.010694881,0.001656458,0.018902427,0.009730306,Lambda
5/8/2025,0.013373946,0.004264001,0.023132685,0.010754862,Lambda
5/9/2025,0.011391029,0.00230509,0.020724549,0.015138332,Lambda
5/10/2025,0.011893072,0.003167483,0.021303459,0.008910002,Lambda
5/11/2025,0.009154979,0.000298417,0.018484305,0.00707496,Lambda
5/12/2025,0.009939559,0.001101962,0.019277975,0.009606666,Lambda
5/13/2025,0.011113963,0.001528629,0.019791596,0.009652794,Lambda
5/14/2025,0.010176415,0.001419952,0.018742932,0.008867502,Lambda
5/15/2025,0.012841595,0.004753508,0.021825622,0.009415088,Lambda
5/16/2025,0.010853549,0.001465381,0.01992728,0.00916657,Lambda
5/17/2025,0.011358783,0.001820342,0.020937331,0.007401151,Lambda
5/18/2025,0.008631458,-0.000763306,0.017217525,0.007629773,Lambda
5/19/2025,0.009433383,0.000222852,0.018750531,0.01118369,Lambda
5/20/2025,0.010630514,0.001072189,0.020056463,0.020736234,Lambda
5/21/2025,0.009719747,0.000782561,0.018306934,0.010782086,Lambda
5/22/2025,0.012414373,0.003548222,0.022088622,0.009051724,Lambda
5/23/2025,0.010457057,0.00101053,0.019559061,0.010435918,Lambda
5/24/2025,0.010992997,0.001421958,0.020198347,0.00893897,Lambda
5/25/2025,0.008295184,-0.000651969,0.017319863,0.007577316,Lambda
5/26/2025,0.009124446,0.000619192,0.018650156,0.014119835,Lambda
5/27/2025,0.010345995,0.000878321,0.019276107,0.012217082,Lambda
5/28/2025,0.009456258,0.000891309,0.018530837,0.01229396,Lambda
5/29/2025,0.012168348,0.002571236,0.020447175,0.013182854,Lambda
5/30/2025,0.010225053,0.001740347,0.019599254,0.012701727,Lambda
5/31/2025,0.011955505,0.002691493,0.020411614,0.014019534,Lambda
6/1/2025,0.008082873,-0.000990927,0.017795794,0.006936876,Lambda
6/2/2025,0.008919465,-0.000652052,0.017823974,0.008618258,Lambda
6/3/2025,0.010148145,0.000935141,0.018827027,0.009018996,Lambda
6/4/2025,0.009266656,-0.000618247,0.017983094,0.010576206,Lambda
6/5/2025,0.01198952,0.003160967,0.020610171,0.009287546,Lambda
6/6/2025,0.010060964,0.001186743,0.019179277,0.009386472,Lambda
6/7/2025,0.010628007,0.002405773,0.019543333,0.009377306,Lambda
6/8/2025,0.007965623,-0.001237044,0.01708524,0.007189831,Lambda
6/9/2025,0.008836696,0.000292477,0.017959171,0.009409284,Lambda
6/10/2025,0.010108451,0.001161846,0.019185166,0.009850476,Lambda
6/11/2025,0.009279179,0.000255165,0.018462812,0.0092142,Lambda
6/12/2025,0.0120636,0.003303194,0.020712122,0.010713784,Lambda
6/13/2025,0.010205752,0.00123902,0.019236055,0.00991248,Lambda
6/14/2025,0.01085205,0.002320737,0.019499064,0.007450726,Lambda
6/15/2025,0.00827645,-0.000939128,0.017244769,0.009853728,Lambda
6/16/2025,0.009240404,-0.000244186,0.018196122,0.008171566,Lambda
6/17/2025,0.010609316,0.001450172,0.01991584,0.008547364,Lambda
6/18/2025,0.009879305,0.000730763,0.01831953,0.00993707,Lambda
6/19/2025,0.012762619,0.00354643,0.022133648,0.009391796,Lambda
6/20/2025,0.011000589,0.002007507,0.019813855,0.01019314,Lambda
6/21/2025,0.011736768,0.002856998,0.020856255,0.008774768,Lambda
6/22/2025,0.009242179,0.000320383,0.018091976,0.007197014,Lambda
6/23/2025,0.01027536,0.000687253,0.019130091,0.009982302,Lambda
6/24/2025,0.011698917,0.00266646,0.02058712,0.009811044,Lambda
6/25/2025,0.011006387,0.001815096,0.020460745,0.023912268,Lambda
6/26/2025,0.013907743,0.004833298,0.022984102,0.013288059,Lambda
6/27/2025,0.012142437,0.003185349,0.021319192,0.014218019,Lambda
6/28/2025,0.012852615,0.003719904,0.022021299,0.021557331,Lambda
6/29/2025,0.010308438,0.000893764,0.01997207,0.013235073,Lambda
6/30/2025,0.012451685,0.002815643,0.021265766,0.01240311,Lambda
7/1/2025,0.012594809,0.002334949,0.021462415,0.01026264,Lambda
7/2/2025,0.011782885,0.002513852,0.02169186,0.008869384,Lambda
7/3/2025,0.014544052,0.005535137,0.023958783,0.02765467,Lambda
7/4/2025,0.012620065,0.002685285,0.020852373,0.017648798,Lambda
7/5/2025,0.013155967,0.004631001,0.02260462,0.007325423,Lambda
7/6/2025,0.010425348,0.001835321,0.019701314,0.00730838,Lambda
7/7/2025,0.011190368,0.00249589,0.020998246,0.008691764,Lambda
7/8/2025,0.012318254,0.002954647,0.021135407,0.008764016,Lambda
7/9/2025,0.011308072,0.00280115,0.020588302,0.00766691,Lambda
7/10/2025,0.013876118,0.004241035,0.022425391,0.007867534,Lambda
7/11/2025,0.011768818,0.002988684,0.020939661,0.010851616,Lambda
7/12/2025,0.012135772,0.003339986,0.021832769,0.0120755,Lambda
7/13/2025,0.00925489,0.00060529,0.018408479,0.007401981,Lambda
7/14/2025,0.009892282,0.000469188,0.020056734,0.008408292,Lambda
7/15/2025,0.010918644,0.001556689,0.01990582,0.009958986,Lambda
7/16/2025,0.009835919,0.000785609,0.018643904,0.008821496,Lambda
7/17/2025,0.012362601,0.003456466,0.020981576,0.011505318,Lambda
7/18/2025,0.01024655,0.001254418,0.019096755,0.010816808,Lambda
7/19/2025,0.010637993,0.000816729,0.019281688,0.008084816,Lambda
7/20/2025,0.007814615,-0.000961158,0.016501057,0.008678271,Lambda
7/21/2025,0.008541449,-0.00021678,0.017948887,0.009109608,Lambda
7/22/2025,0.009687272,0.001345402,0.018684769,0.01121353,Lambda
7/23/2025,0.008751304,-0.000246797,0.017432002,0.01027499,Lambda
7/24/2025,0.011448574,0.002589958,0.020304268,0.010986318,Lambda
7/25/2025,0.009522821,-0.000117562,0.018570513,0.010303432,Lambda
7/26/2025,0.010119599,0.000913402,0.018987018,0.014053006,Lambda
7/27/2025,0.007511486,-0.001227115,0.016301388,0.012788468,Lambda
7/28/2025,0.008458112,-0.000184897,0.017432828,0.01319089,Lambda
7/29/2025,0.009822699,0.00048034,0.01886183,0.013656512,Lambda
7/30/2025,0.009098915,0.000714617,0.018068567,0.012755834,Lambda
7/31/2025,0.013179895,0.004134704,0.021968181,0.014069676,Lambda
8/1/2025,0.010253763,0.001683546,0.019209635,0.009540076,Lambda
8/2/2025,0.011011949,0.001471419,0.019785893,0.007934425,Lambda
8/3/2025,0.008539463,-0.000863241,0.017012998,0.008442809,Lambda
8/4/2025,0.009592572,0.000226179,0.017920431,0.009199454,Lambda
8/5/2025,0.011031935,0.002207896,0.020242201,0.01120961,Lambda
8/6/2025,0.010349532,0.000922297,0.019049107,0.009815634,Lambda
8/7/2025,0.013254234,0.004077085,0.022481515,0.009371776,Lambda
8/8/2025,0.011484881,0.002233022,0.020354535,0.008423916,Lambda
8/9/2025,0.012183532,0.002471587,0.021365336,0.008603828,Lambda
8/10/2025,0.009620775,0.000345676,0.01809652,0.006934618,Lambda
8/11/2025,0.010555822,0.001370718,0.020051748,0.008782258,Lambda
8/12/2025,0.011853059,0.002597361,0.021557279,0.009021772,Lambda
8/13/2025,0.011008876,0.002022922,0.01989417,0.009610784,Lambda
8/14/2025,0.01373711,0.004590132,0.02218463,0.009303434,Lambda
8/15/2025,0.011781977,0.003000267,0.020615927,0.027127298,Lambda
8/16/2025,0.012291164,0.003251599,0.02171951,0.010818512,Lambda
8/17/2025,0.009540982,-7.60E-05,0.018024229,0.008068708,Lambda
8/18/2025,0.010296276,0.00152266,0.019019313,0.010351622,Lambda
8/19/2025,0.011426819,0.002105039,0.020884336,0.009028562,Lambda
8/20/2025,0.010433973,0.00150281,0.019793297,0.011428034,Lambda
8/21/2025,0.013035976,0.003999416,0.022410059,0.009448814,Lambda
8/22/2025,0.010980747,0.001672742,0.019408249,0.007888446,Lambda
8/23/2025,0.011418848,0.002500615,0.020837586,0.007222854,Lambda
8/24/2025,0.008628551,-0.000548457,0.017586993,0.008279004,Lambda
8/25/2025,0.009375677,-0.000193341,0.018542181,0.01094171,Lambda
8/26/2025,0.010529952,0.001767162,0.019633451,0.013866725,Lambda
8/27/2025,0.009591656,0.000583114,0.018655204,0.023791116,Lambda
8/28/2025,0.012276936,0.003102141,0.020901479,0.012667323,Lambda
8/29/2025,0.010330659,0.001022758,0.01928483,0.01355416,Lambda
8/30/2025,0.010899463,0.001573696,0.019520381,0.0133583,Lambda
8/31/2025,0.009440431,0.000318635,0.018647929,0.013657099,Lambda
9/1/2025,0.009163538,0.000109498,0.018199694,0.009825248,Lambda
9/2/2025,0.010483228,0.001366635,0.018952398,0.00950406,Lambda
9/3/2025,0.009710166,0.000721351,0.01856489,0.008160376,Lambda
9/4/2025,0.012554269,0.003009813,0.021393759,0.0108408,Lambda
9/5/2025,0.010754246,0.001749009,0.019563038,0.010426366,Lambda
9/6/2025,0.011450839,0.002624572,0.02078307,0.007262937,Lambda
9/7/2025,0.008912175,-0.000403008,0.017404273,0.00807565,Lambda
9/8/2025,0.009893932,0.000943,0.019183797,0.009772484,Lambda
9/9/2025,0.011256004,0.003046088,0.021013875,0.009689152,Lambda
9/10/2025,0.010489466,0.001277713,0.019710718,0.009805296,Lambda
9/11/2025,0.013302191,0.003736086,0.021666931,0.00993975,Lambda
9/12/2025,0.011431979,0.00206245,0.020325062,0.009455334,Lambda
9/13/2025,0.012019861,0.002882251,0.020724267,0.008278117,Lambda
9/14/2025,0.009335476,0.000111396,0.018870691,0.007114959,Lambda
9/15/2025,0.01013722,0.001208502,0.019028934,0.009198366,Lambda
9/16/2025,0.011288866,0.002629158,0.020805337,0.00969785,Lambda
9/17/2025,0.010286451,0.001245991,0.018964239,0.0082553,Lambda
9/18/2025,0.012843775,0.003777223,0.021501622,0.026187318,Lambda
9/19/2025,0.010705387,0.002155257,0.0193721,0.00952636,Lambda
9/20/2025,0.01101972,0.002392251,0.020247104,0.008189846,Lambda
9/21/2025,0.00806427,-0.000706224,0.017515268,0.006720274,Lambda
9/22/2025,0.008605539,-0.000337127,0.017885037,0.010642586,Lambda
9/23/2025,0.009515432,0.000717981,0.01810668,0.009295734,Lambda
9/24/2025,0.008297917,-0.0010288,0.017438138,0.003114004,Lambda
9/25/2025,0.010674293,0.001363573,0.020010828,,Lambda
9/26/2025,0.008395966,-0.000496734,0.016796138,,Lambda
9/27/2025,0.008617368,-0.000754237,0.016807893,,Lambda
9/28/2025,0.005620954,-0.002885153,0.015288577,,Lambda
9/29/2025,0.006176982,-0.003027424,0.015006088,,Lambda
9/30/2025,0.008343284,-0.000783396,0.017011532,,Lambda
10/1/2025,0.006074289,-0.003379422,0.014886228,,Lambda
10/2/2025,0.008641304,-0.000555041,0.017233562,,Lambda
10/3/2025,0.00661019,-0.001973829,0.01555994,,Lambda
10/4/2025,0.007131837,-0.001980039,0.016248713,,Lambda
10/5/2025,0.004483708,-0.005222694,0.013900928,,Lambda
10/6/2025,0.00542972,-0.003633255,0.0142067,,Lambda
10/7/2025,0.006836633,-0.002570355,0.016090229,,Lambda
10/8/2025,0.006200785,-0.00290132,0.015620125,,Lambda
10/9/2025,0.009233494,0.000490466,0.018653793,,Lambda
10/10/2025,0.007674031,-0.001220694,0.016748576,,Lambda
10/11/2025,0.008662797,-0.000643256,0.017414485,,Lambda
10/12/2025,0.006466638,-0.001995934,0.016091963,,Lambda
10/13/2025,0.007838977,-0.001615094,0.016768879,,Lambda
10/14/2025,0.009636479,0.000593088,0.018976696,,Lambda
10/15/2025,0.009346026,0.000593695,0.017874085,,Lambda
10/16/2025,0.012670376,0.002575389,0.021280438,,Lambda
10/17/2025,0.01134134,0.002079341,0.01981596,,Lambda
10/18/2025,0.012493171,0.003858747,0.021103266,,Lambda
10/19/2025,0.01038803,0.001441134,0.020143912,,Lambda
10/20/2025,0.011776251,0.003370091,0.021130317,,Lambda
10/21/2025,0.013513092,0.004202377,0.023062292,,Lambda
10/22/2025,0.013085762,0.00449121,0.022458964,,Lambda
10/23/2025,0.016199072,0.007031138,0.025195823,,Lambda
10/24/2025,0.014588585,0.005482877,0.024129773,,Lambda
9/24/2024,123.4446457,21.57012557,223.286511,77.87476333,RDS
9/25/2024,104.560444,-5.73965154,208.8969397,104.8745553,RDS
9/26/2024,116.1779066,19.99256913,221.8159239,131.4877174,RDS
9/27/2024,105.3045375,0.742204121,207.2519112,138.9401264,RDS
9/28/2024,77.37905239,-17.9810058,186.5951756,170.943308,RDS
9/29/2024,86.83405157,-14.50530315,181.9531067,123.2667922,RDS
9/30/2024,130.422388,24.45725576,227.1978812,156.8208621,RDS
10/1/2024,111.7345386,14.00276425,219.8823865,90.90932362,RDS
10/2/2024,94.26268184,-11.40453753,195.3372592,105.3034001,RDS
10/3/2024,107.4449863,8.014629545,215.8361491,89.17286563,RDS
10/4/2024,98.25422367,4.587144634,204.4140793,94.40074503,RDS
10/5/2024,72.09196203,-31.78819113,172.7350397,72.17214711,RDS
10/6/2024,83.35235298,-24.55016953,178.5422763,76.15373434,RDS
10/7/2024,88.85714176,-16.96603925,194.0242819,101.0615038,RDS
10/8/2024,111.8366598,17.11507651,215.2634473,76.31640158,RDS
10/9/2024,96.07001226,-2.801455683,204.4185787,99.81528521,RDS
10/10/2024,110.8553559,5.586203752,214.235087,102.7161367,RDS
10/11/2024,103.1369258,-3.673285,208.6908985,102.3304876,RDS
10/12/2024,78.29249388,-22.7610284,178.8542346,73.17617917,RDS
10/13/2024,90.6977631,-10.84718802,186.8868846,74.90014183,RDS
10/14/2024,97.16180816,-2.563891742,199.6685182,86.93499983,RDS
10/15/2024,120.9083076,13.12903819,214.4156162,86.84257426,RDS
10/16/2024,105.7157742,0.815810416,210.2003422,198.441135,RDS
10/17/2024,120.8876773,24.1544572,222.7396234,104.7939932,RDS
10/18/2024,113.3791236,9.873347017,210.3296322,100.9516973,RDS
10/19/2024,88.58378787,-10.16535896,187.1434325,77.81789815,RDS
10/20/2024,100.8976183,0.052732924,208.3351017,68.59428474,RDS
10/21/2024,107.153448,2.9067506,208.0923344,96.92360874,RDS
10/22/2024,130.6012858,25.19111525,232.9232673,92.40793051,RDS
10/23/2024,115.0475235,20.47420478,221.783811,96.09247833,RDS
10/24/2024,129.8239885,27.56667029,235.1736806,95.28489332,RDS
10/25/2024,121.9135406,22.876163,224.5144238,92.89309849,RDS
10/26/2024,96.73594452,-9.925305594,190.1979308,168.3568239,RDS
10/27/2024,108.7105748,11.67218715,217.518446,153.1036563,RDS
10/28/2024,114.6901197,9.225764946,220.1872755,124.6009937,RDS
10/29/2024,137.9400888,33.58502918,240.9145984,125.9921528,RDS
10/30/2024,122.2773871,14.74127195,222.1997297,134.8343385,RDS
10/31/2024,176.9314068,75.53474667,282.713353,298.412508,RDS
11/1/2024,129.2068666,23.30494106,226.1221274,113.7869222,RDS
11/2/2024,104.1945961,-2.316037775,203.7108098,73.68739685,RDS
11/3/2024,116.4094034,17.02745144,217.8516412,79.00936972,RDS
11/4/2024,122.6866147,19.43691687,222.3303443,105.3372683,RDS
11/5/2024,146.269626,47.36985129,245.4406807,328.4191197,RDS
11/6/2024,130.9492034,20.2226785,233.923085,105.9754405,RDS
11/7/2024,146.0329632,47.61927043,248.6012014,107.2444199,RDS
11/8/2024,138.4717222,38.60111612,238.6717547,99.91183507,RDS
11/9/2024,113.6464301,10.50810783,216.8547548,113.0963538,RDS
11/10/2024,125.9322105,19.14280407,227.504824,84.08594766,RDS
11/11/2024,132.1336389,36.14223754,234.4231191,95.10606213,RDS
11/12/2024,155.4660126,47.53714163,253.193454,93.41890429,RDS
11/13/2024,139.6958241,45.11865814,237.7325924,103.9339753,RDS
11/14/2024,154.1113285,49.56967707,252.1200397,90.84692567,RDS
11/15/2024,145.649859,44.06292638,238.3333165,419.14531,RDS
11/16/2024,119.6855667,18.35318375,219.2794937,83.74645937,RDS
11/17/2024,130.5940842,27.02354759,228.7957112,93.10333283,RDS
11/18/2024,135.1882143,30.87977733,235.5562533,97.1463292,RDS
11/19/2024,156.6993824,54.5048877,257.1015482,100.2716647,RDS
11/20/2024,138.9180508,32.97071723,234.9139836,104.9845137,RDS
11/21/2024,151.1639815,53.36515463,256.8835394,177.4425607,RDS
11/22/2024,140.4130042,46.04804422,240.8065314,84.60657251,RDS
11/23/2024,112.0839751,7.437595333,205.6263382,262.3677978,RDS
11/24/2024,120.6024446,13.90668359,218.0846502,130.3106667,RDS
11/25/2024,122.8351568,16.5465,224.0884632,90.82141198,RDS
11/26/2024,142.0701524,36.67915618,245.8410022,126.3414183,RDS
11/27/2024,122.1557075,20.7112888,221.1985886,135.1444606,RDS
11/28/2024,132.469034,36.00465047,236.386317,140.9486439,RDS
11/29/2024,120.041444,14.97873592,215.0041469,133.5227599,RDS
11/30/2024,130.2362054,19.91724327,224.9172847,133.8378736,RDS
12/1/2024,97.84816789,-2.915361808,208.2397108,73.01276147,RDS
12/2/2024,99.46178464,-1.563564334,205.0192816,86.07026995,RDS
12/3/2024,118.5049188,14.37900484,220.7034495,90.62102761,RDS
12/4/2024,98.84913257,-6.671915027,205.3360164,90.86993104,RDS
